timestamp,region,temperature,wind_speed,solar_irradiance,wind_generation,solar_generation,total_generation,demand,price,storage_soc,hour,month,weekday
2020-12-07 01:00:00,Southern,26.38,5.02,0.0,0.97,0.081,1.05,1.526,2949.78,53.7,1,12,0
2020-12-07 01:00:00,Eastern,26.6,2.84,0.0,0.616,-0.036,0.58,1.489,3963.6,60.7,1,12,0
2020-12-07 01:00:00,Western,22.16,7.05,0.0,1.5,0.015,1.515,1.336,1106.24,62.0,1,12,0
2020-12-07 01:00:00,North-Eastern,24.36,3.43,0.0,0.829,0.036,0.865,1.435,3617.91,57.6,1,12,0
2020-12-07 02:00:00,Northern,26.48,5.44,0.0,1.233,-0.03,1.203,1.471,2388.55,70.5,2,12,0
2020-12-07 02:00:00,Southern,27.44,9.93,0.0,1.5,-0.059,1.441,1.576,1809.42,61.7,2,12,0
2020-12-07 02:00:00,Eastern,25.18,7.77,0.0,1.5,0.068,1.568,1.426,1400.9,65.9,2,12,0
2020-12-07 02:00:00,Western,25.48,5.72,0.0,1.057,0.098,1.155,1.559,2583.27,71.3,2,12,0
2020-12-07 02:00:00,North-Eastern,26.29,3.64,0.0,0.741,-0.022,0.719,1.618,3707.88,59.8,2,12,0
2020-12-07 03:00:00,Northern,26.5,7.48,0.0,1.5,-0.044,1.456,1.674,2069.77,72.4,3,12,0
2020-12-07 03:00:00,Southern,26.3,6.11,0.0,1.206,-0.015,1.191,1.745,2866.28,76.4,3,12,0
2020-12-07 03:00:00,Eastern,26.83,7.18,0.0,1.5,-0.016,1.484,1.788,2424.44,63.8,3,12,0
2020-12-07 03:00:00,Western,27.49,7.55,0.0,1.5,0.063,1.563,1.618,1845.31,74.7,3,12,0
2020-12-07 03:00:00,North-Eastern,26.99,5.5,0.0,1.047,-0.151,0.895,1.788,3212.07,75.1,3,12,0
2020-12-07 04:00:00,Northern,29.5,4.77,0.0,0.985,0.027,1.012,1.796,3068.73,76.8,4,12,0
2020-12-07 04:00:00,Southern,26.86,9.89,0.0,1.5,-0.056,1.444,1.829,2280.94,76.0,4,12,0
2020-12-07 04:00:00,Eastern,27.79,6.5,0.0,1.276,-0.021,1.254,1.719,2596.22,84.3,4,12,0
2020-12-07 04:00:00,Western,28.94,5.59,0.0,1.219,0.034,1.253,2.031,2999.13,74.4,4,12,0
2020-12-07 04:00:00,North-Eastern,26.88,5.59,0.0,1.096,-0.012,1.084,1.859,3197.28,71.9,4,12,0
2020-12-07 05:00:00,Northern,30.4,8.04,0.0,1.5,0.108,1.608,2.041,2465.88,80.9,5,12,0
2020-12-07 05:00:00,Southern,32.39,4.52,0.0,1.032,0.061,1.092,2.098,3157.92,82.8,5,12,0
2020-12-07 05:00:00,Eastern,26.89,7.5,0.0,1.376,0.0,1.376,1.669,2329.53,88.1,5,12,0
2020-12-07 05:00:00,Western,25.49,6.25,0.0,1.188,-0.005,1.183,2.111,3554.24,78.3,5,12,0
2020-12-07 05:00:00,North-Eastern,30.68,5.5,0.0,1.23,0.107,1.336,1.98,2962.69,77.4,5,12,0
2020-12-07 06:00:00,Northern,32.31,10.57,11.54,1.5,-0.067,1.433,2.091,2995.14,80.4,6,12,0
2020-12-07 06:00:00,Southern,31.88,9.65,35.59,1.5,-0.032,1.468,2.274,2859.25,80.1,6,12,0
2020-12-07 06:00:00,Eastern,27.54,8.35,37.54,1.5,0.004,1.504,2.139,3141.83,84.7,6,12,0
2020-12-07 06:00:00,Western,27.73,7.65,0.0,1.5,-0.136,1.364,2.013,3079.24,84.1,6,12,0
2020-12-07 06:00:00,North-Eastern,30.27,5.38,0.0,0.925,0.018,0.942,2.121,3947.72,84.1,6,12,0
2020-12-07 07:00:00,Northern,30.19,6.92,122.86,1.401,0.139,1.54,2.335,3173.75,66.5,7,12,0
2020-12-07 07:00:00,Southern,26.78,7.0,142.03,1.474,0.157,1.631,2.329,3071.93,79.8,7,12,0
2020-12-07 07:00:00,Eastern,28.5,7.68,198.31,1.464,0.416,1.88,2.296,2485.34,88.6,7,12,0
2020-12-07 07:00:00,Western,24.67,7.42,84.19,1.5,0.145,1.645,2.453,2531.72,83.6,7,12,0
2020-12-07 07:00:00,North-Eastern,32.77,7.81,90.8,1.5,0.235,1.735,2.462,2929.88,85.6,7,12,0
2020-12-07 08:00:00,Northern,25.04,3.45,222.1,0.628,0.382,1.01,2.531,3964.98,77.1,8,12,0
2020-12-07 08:00:00,Southern,30.15,5.38,259.34,1.121,0.534,1.655,2.509,2548.51,69.3,8,12,0
2020-12-07 08:00:00,Eastern,27.88,4.86,274.31,1.111,0.53,1.641,2.645,3144.2,76.9,8,12,0
2020-12-07 08:00:00,Western,30.11,5.0,262.72,1.067,0.496,1.564,2.415,2809.31,70.1,8,12,0
2020-12-07 08:00:00,North-Eastern,28.0,8.5,249.55,1.5,0.461,1.961,2.536,2507.02,76.3,8,12,0
2020-12-07 09:00:00,Northern,28.83,4.11,311.18,0.748,0.614,1.363,2.578,3319.77,73.6,9,12,0
2020-12-07 09:00:00,Southern,26.73,6.03,388.74,1.151,0.729,1.88,2.623,2713.8,67.9,9,12,0
2020-12-07 09:00:00,Eastern,27.26,5.43,328.06,1.232,0.58,1.812,2.851,3037.83,69.9,9,12,0
2020-12-07 09:00:00,Western,25.26,3.72,335.58,0.637,0.659,1.295,2.874,3373.3,71.6,9,12,0
2020-12-07 09:00:00,North-Eastern,28.05,9.38,439.37,1.5,0.929,2.429,2.698,2088.77,75.4,9,12,0
2020-12-07 10:00:00,Northern,28.37,6.36,471.67,1.218,0.922,2.141,2.81,2667.21,70.5,10,12,0
2020-12-07 10:00:00,Southern,22.7,7.68,477.19,1.43,0.894,2.324,2.891,2830.91,67.3,10,12,0
2020-12-07 10:00:00,Eastern,25.47,4.95,410.46,1.023,0.747,1.771,2.807,3180.1,70.4,10,12,0
2020-12-07 10:00:00,Western,29.46,7.85,331.66,1.42,0.723,2.143,2.797,2764.86,60.1,10,12,0
2020-12-07 10:00:00,North-Eastern,25.58,6.88,483.18,1.283,0.941,2.224,2.771,2384.99,57.8,10,12,0
2020-12-07 11:00:00,Northern,20.31,4.15,526.67,0.807,1.042,1.849,3.032,3112.35,52.1,11,12,0
2020-12-07 11:00:00,Southern,23.39,4.51,509.57,0.936,1.015,1.951,2.866,2943.82,59.2,11,12,0
2020-12-07 11:00:00,Eastern,24.53,5.64,525.25,1.177,1.094,2.271,2.817,2591.52,60.5,11,12,0
2020-12-07 11:00:00,Western,23.71,6.67,522.94,1.329,1.085,2.414,2.88,2267.23,60.4,11,12,0
2020-12-07 11:00:00,North-Eastern,21.51,7.29,390.04,1.485,0.869,2.354,2.866,2679.7,48.7,11,12,0
2020-12-07 12:00:00,Northern,22.79,3.0,582.58,0.548,1.196,1.744,2.849,3253.69,44.0,12,12,0
2020-12-07 12:00:00,Southern,16.18,4.86,523.97,0.966,1.101,2.067,2.941,2692.2,50.7,12,12,0
2020-12-07 12:00:00,Eastern,22.51,4.37,525.33,0.737,1.055,1.792,2.955,3242.48,51.0,12,12,0
2020-12-07 12:00:00,Western,20.35,2.54,574.78,0.382,1.181,1.562,2.831,3365.82,40.6,12,12,0
2020-12-07 12:00:00,North-Eastern,23.26,3.12,473.97,0.875,0.915,1.79,2.962,3346.03,55.0,12,12,0
2020-12-07 13:00:00,Northern,17.83,4.34,501.43,0.952,1.003,1.955,2.784,2782.11,33.0,13,12,0
2020-12-07 13:00:00,Southern,19.32,5.89,471.78,1.254,0.973,2.227,2.773,2502.62,43.0,13,12,0
2020-12-07 13:00:00,Eastern,20.3,1.55,513.34,0.405,1.054,1.459,2.933,3488.68,45.2,13,12,0
2020-12-07 13:00:00,Western,19.66,5.05,535.01,1.102,1.109,2.212,2.982,2538.57,51.1,13,12,0
2020-12-07 13:00:00,North-Eastern,13.84,3.15,490.71,0.602,0.94,1.542,2.694,3154.6,53.9,13,12,0
2020-12-07 14:00:00,Northern,17.93,4.03,438.14,0.634,0.811,1.444,2.892,3393.73,36.3,14,12,0
2020-12-07 14:00:00,Southern,16.17,3.95,445.77,0.93,0.943,1.872,2.765,3082.63,27.1,14,12,0
2020-12-07 14:00:00,Eastern,14.56,4.31,399.63,0.833,0.832,1.665,2.745,3302.01,27.9,14,12,0
2020-12-07 14:00:00,Western,15.67,5.88,398.98,1.182,0.815,1.997,2.877,2851.79,28.0,14,12,0
2020-12-07 14:00:00,North-Eastern,20.16,3.35,390.03,0.573,0.91,1.482,2.782,3297.36,34.6,14,12,0
2020-12-07 15:00:00,Northern,12.58,4.9,373.15,0.898,0.741,1.639,2.692,3490.88,30.6,15,12,0
2020-12-07 15:00:00,Southern,14.72,4.26,357.03,0.786,0.796,1.581,2.573,3549.08,33.5,15,12,0
2020-12-07 15:00:00,Eastern,14.45,2.25,370.1,0.329,0.747,1.076,2.652,3692.25,23.8,15,12,0
2020-12-07 15:00:00,Western,17.37,4.18,339.14,0.904,0.637,1.542,2.553,3162.54,26.5,15,12,0
2020-12-07 15:00:00,North-Eastern,13.34,4.66,344.62,0.974,0.626,1.6,2.584,2966.0,23.3,15,12,0
2020-12-07 16:00:00,Northern,12.41,3.25,240.53,0.559,0.528,1.087,2.614,3779.29,25.0,16,12,0
2020-12-07 16:00:00,Southern,11.66,2.56,335.63,0.455,0.637,1.093,2.606,3648.64,34.2,16,12,0
2020-12-07 16:00:00,Eastern,17.02,5.12,270.66,1.148,0.568,1.717,2.458,2854.88,22.2,16,12,0
2020-12-07 16:00:00,Western,14.23,3.81,360.07,0.753,0.722,1.475,2.529,3344.04,25.0,16,12,0
2020-12-07 16:00:00,North-Eastern,16.18,1.58,291.54,0.207,0.607,0.814,2.76,4271.07,22.2,16,12,0
2020-12-07 17:00:00,Northern,14.62,1.25,93.13,0.203,0.196,0.4,2.402,4452.7,22.7,17,12,0
2020-12-07 17:00:00,Southern,16.07,2.93,102.56,0.694,0.228,0.922,2.348,4069.41,26.4,17,12,0
2020-12-07 17:00:00,Eastern,15.79,3.38,142.33,0.772,0.364,1.136,2.394,3509.17,22.3,17,12,0
2020-12-07 17:00:00,Western,9.33,2.52,85.8,0.56,0.217,0.778,2.334,4168.17,32.5,17,12,0
2020-12-07 17:00:00,North-Eastern,14.18,1.17,152.07,0.197,0.358,0.554,2.567,4538.09,18.2,17,12,0
2020-12-07 18:00:00,Northern,12.11,1.41,0.0,0.372,-0.017,0.354,2.129,4743.36,26.3,18,12,0
2020-12-07 18:00:00,Southern,14.41,0.48,42.8,0.128,-0.021,0.107,2.05,5232.79,26.4,18,12,0
2020-12-07 18:00:00,Eastern,16.53,2.34,0.0,0.278,-0.031,0.247,2.042,4557.59,21.8,18,12,0
2020-12-07 18:00:00,Western,14.99,1.72,23.95,0.332,0.001,0.332,2.21,4881.17,16.9,18,12,0
2020-12-07 18:00:00,North-Eastern,13.11,5.54,82.39,1.152,0.164,1.316,1.982,2904.46,17.4,18,12,0
2020-12-07 19:00:00,Northern,13.09,3.24,0.0,0.739,0.084,0.823,1.963,3607.2,19.1,19,12,0
2020-12-07 19:00:00,Southern,14.17,3.6,0.0,0.754,-0.0,0.753,1.882,3744.28,17.0,19,12,0
2020-12-07 19:00:00,Eastern,10.77,2.33,0.0,0.409,-0.003,0.406,1.958,4441.13,18.9,19,12,0
2020-12-07 19:00:00,Western,14.41,3.04,0.0,0.518,-0.013,0.505,1.912,4128.29,23.6,19,12,0
2020-12-07 19:00:00,North-Eastern,12.97,0.79,0.0,0.203,0.059,0.263,2.131,4412.76,21.7,19,12,0
2020-12-07 20:00:00,Northern,16.52,3.52,0.0,0.738,-0.111,0.628,1.796,4647.29,23.5,20,12,0
2020-12-07 20:00:00,Southern,11.51,2.14,0.0,0.301,0.047,0.348,1.911,4980.7,28.0,20,12,0
2020-12-07 20:00:00,Eastern,11.48,5.64,0.0,1.336,0.015,1.351,1.704,2743.81,22.3,20,12,0
2020-12-07 20:00:00,Western,14.38,0.2,0.0,0.02,-0.026,0.0,1.867,5201.44,22.7,20,12,0
2020-12-07 20:00:00,North-Eastern,17.92,1.01,0.0,0.165,-0.013,0.151,1.882,4870.77,26.4,20,12,0
2020-12-07 21:00:00,Northern,17.64,4.06,0.0,0.835,0.004,0.839,1.636,3465.81,41.8,21,12,0
2020-12-07 21:00:00,Southern,14.54,0.0,0.0,-0.086,-0.067,0.0,1.691,5057.63,25.1,21,12,0
2020-12-07 21:00:00,Eastern,18.31,4.64,0.0,0.945,0.073,1.018,1.455,2921.46,24.4,21,12,0
2020-12-07 21:00:00,Western,14.92,3.78,0.0,0.915,0.025,0.94,1.56,3382.14,29.0,21,12,0
2020-12-07 21:00:00,North-Eastern,13.43,5.15,0.0,1.007,0.045,1.052,1.738,3174.23,21.7,21,12,0
2020-12-07 22:00:00,Northern,22.62,4.12,0.0,0.823,-0.028,0.795,1.43,3164.99,31.0,22,12,0
2020-12-07 22:00:00,Southern,14.87,0.55,0.0,0.06,-0.035,0.026,1.424,5706.34,37.0,22,12,0
2020-12-07 22:00:00,Eastern,13.85,4.05,0.0,0.685,-0.039,0.646,1.477,3980.14,34.7,22,12,0
2020-12-07 22:00:00,Western,18.85,3.14,0.0,0.644,-0.04,0.604,1.604,3808.67,35.5,22,12,0
2020-12-07 22:00:00,North-Eastern,15.11,0.76,0.0,0.318,0.023,0.341,1.535,4358.33,36.3,22,12,0
2020-12-07 23:00:00,Northern,17.81,4.8,0.0,1.026,0.013,1.039,1.347,2517.41,47.3,23,12,0
2020-12-07 23:00:00,Southern,20.92,4.67,0.0,0.873,-0.032,0.84,1.398,2911.05,39.4,23,12,0
2020-12-07 23:00:00,Eastern,18.07,5.66,0.0,1.337,-0.065,1.272,1.373,1918.41,43.1,23,12,0
2020-12-07 23:00:00,Western,15.49,3.29,0.0,0.681,-0.019,0.661,1.539,3708.55,39.8,23,12,0
2020-12-07 23:00:00,North-Eastern,22.38,5.38,0.0,1.037,0.057,1.095,1.526,2533.31,35.9,23,12,0
2020-12-08 00:00:00,Northern,22.22,4.66,0.0,0.991,0.013,1.004,1.539,2836.32,46.0,0,12,1
2020-12-08 00:00:00,Southern,21.31,4.84,0.0,0.857,0.002,0.86,1.464,3239.82,44.4,0,12,1
2020-12-08 00:00:00,Eastern,22.37,4.51,0.0,0.907,-0.071,0.836,1.466,3366.21,51.0,0,12,1
2020-12-08 00:00:00,Western,22.07,2.07,0.0,0.433,0.069,0.502,1.499,4426.49,49.1,0,12,1
2020-12-08 00:00:00,North-Eastern,19.75,4.89,0.0,0.969,0.042,1.012,1.479,2421.21,49.4,0,12,1
2020-12-08 01:00:00,Northern,26.71,7.04,0.0,1.361,0.094,1.456,1.671,2151.92,57.0,1,12,1
2020-12-08 01:00:00,Southern,26.35,4.89,0.0,0.843,-0.027,0.816,1.477,3454.93,59.5,1,12,1
2020-12-08 01:00:00,Eastern,19.58,4.63,0.0,0.954,-0.023,0.931,1.342,2842.09,50.2,1,12,1
2020-12-08 01:00:00,Western,23.49,5.41,0.0,1.276,0.044,1.32,1.371,1985.56,48.6,1,12,1
2020-12-08 01:00:00,North-Eastern,21.47,7.21,0.0,1.39,-0.027,1.364,1.332,1678.12,52.4,1,12,1
2020-12-08 02:00:00,Northern,27.1,5.8,0.0,1.208,0.039,1.247,1.483,2264.32,65.3,2,12,1
2020-12-08 02:00:00,Southern,24.71,6.53,0.0,1.274,-0.075,1.2,1.54,2540.91,63.6,2,12,1
2020-12-08 02:00:00,Eastern,24.1,6.75,0.0,1.468,0.02,1.487,1.465,1669.58,67.6,2,12,1
2020-12-08 02:00:00,Western,23.36,6.62,0.0,1.183,0.089,1.271,1.601,2251.47,76.0,2,12,1
2020-12-08 02:00:00,North-Eastern,26.91,6.4,0.0,1.08,0.084,1.163,1.494,2487.05,67.1,2,12,1
2020-12-08 03:00:00,Northern,26.82,5.91,0.0,1.282,0.065,1.346,1.717,2268.39,62.9,3,12,1
2020-12-08 03:00:00,Southern,26.57,7.88,0.0,1.5,-0.108,1.392,1.491,1829.23,71.7,3,12,1
2020-12-08 03:00:00,Eastern,25.78,6.92,0.0,1.5,0.013,1.513,1.57,1775.12,75.5,3,12,1
2020-12-08 03:00:00,Western,25.58,8.52,0.0,1.5,-0.051,1.449,1.63,2037.61,67.9,3,12,1
2020-12-08 03:00:00,North-Eastern,27.52,8.2,0.0,1.5,0.094,1.594,1.518,1696.45,67.3,3,12,1
2020-12-08 04:00:00,Northern,27.63,7.2,0.0,1.473,-0.1,1.374,1.655,2139.21,78.7,4,12,1
2020-12-08 04:00:00,Southern,30.01,5.02,0.0,1.119,0.002,1.121,1.678,2888.39,77.8,4,12,1
2020-12-08 04:00:00,Eastern,28.15,7.76,0.0,1.459,0.024,1.484,1.548,1649.65,81.2,4,12,1
2020-12-08 04:00:00,Western,29.89,6.42,0.0,1.37,0.115,1.485,1.842,2573.3,74.8,4,12,1
2020-12-08 04:00:00,North-Eastern,27.92,8.07,0.0,1.5,0.029,1.529,1.679,2102.05,79.6,4,12,1
2020-12-08 05:00:00,Northern,27.15,5.18,0.0,0.949,0.089,1.038,1.889,2983.3,90.0,5,12,1
2020-12-08 05:00:00,Southern,30.99,8.55,0.0,1.5,-0.072,1.428,2.218,2824.88,74.8,5,12,1
2020-12-08 05:00:00,Eastern,30.79,4.33,0.0,1.082,0.051,1.132,2.013,3589.69,83.6,5,12,1
2020-12-08 05:00:00,Western,29.4,7.99,0.0,1.5,-0.04,1.46,2.024,2622.69,72.7,5,12,1
2020-12-08 05:00:00,North-Eastern,30.49,6.96,0.0,1.353,0.025,1.379,1.855,2274.1,88.1,5,12,1
2020-12-08 06:00:00,Northern,28.73,7.3,29.03,1.379,0.089,1.469,2.216,2973.89,82.6,6,12,1
2020-12-08 06:00:00,Southern,29.17,7.04,40.9,1.414,-0.04,1.374,2.126,3096.62,80.5,6,12,1
2020-12-08 06:00:00,Eastern,29.2,6.38,49.08,1.184,0.12,1.304,2.24,3296.28,74.8,6,12,1
2020-12-08 06:00:00,Western,29.3,8.61,0.0,1.5,0.004,1.504,2.174,2992.35,88.0,6,12,1
2020-12-08 06:00:00,North-Eastern,27.56,8.23,25.34,1.5,0.101,1.601,2.289,2602.28,85.2,6,12,1
2020-12-08 07:00:00,Northern,30.19,9.7,105.72,1.5,0.214,1.714,2.312,2556.44,81.1,7,12,1
2020-12-08 07:00:00,Southern,34.25,5.18,199.94,1.118,0.316,1.434,2.397,2994.41,79.3,7,12,1
2020-12-08 07:00:00,Eastern,28.5,8.14,162.24,1.5,0.329,1.829,2.328,2650.13,72.0,7,12,1
2020-12-08 07:00:00,Western,30.78,7.52,147.74,1.5,0.196,1.696,2.418,2809.18,80.9,7,12,1
2020-12-08 07:00:00,North-Eastern,31.89,6.13,34.06,1.139,0.025,1.163,2.148,3321.11,86.3,7,12,1
2020-12-08 08:00:00,Northern,28.8,6.6,246.47,1.413,0.505,1.917,2.506,2618.33,71.9,8,12,1
2020-12-08 08:00:00,Southern,30.27,4.95,235.34,1.213,0.486,1.698,2.641,3211.55,74.5,8,12,1
2020-12-08 08:00:00,Eastern,28.11,3.52,152.59,0.784,0.367,1.151,2.585,3997.09,75.7,8,12,1
2020-12-08 08:00:00,Western,26.3,6.97,262.2,1.5,0.482,1.982,2.544,2264.69,71.6,8,12,1
2020-12-08 08:00:00,North-Eastern,25.71,5.2,308.25,0.911,0.608,1.519,2.672,3328.42,82.7,8,12,1
2020-12-08 09:00:00,Northern,26.51,6.54,328.3,1.29,0.606,1.895,2.534,2936.46,70.0,9,12,1
2020-12-08 09:00:00,Southern,28.81,5.79,488.78,1.044,0.997,2.041,2.618,2420.54,78.2,9,12,1
2020-12-08 09:00:00,Eastern,27.8,8.52,381.56,1.5,0.647,2.147,2.779,2420.8,70.7,9,12,1
2020-12-08 09:00:00,Western,26.07,5.98,441.76,1.437,0.91,2.347,2.736,2303.38,74.2,9,12,1
2020-12-08 09:00:00,North-Eastern,27.43,7.21,438.49,1.39,0.912,2.302,2.728,2401.89,66.0,9,12,1
2020-12-08 10:00:00,Northern,27.4,5.5,384.18,1.156,0.768,1.924,2.744,2867.53,70.1,10,12,1
2020-12-08 10:00:00,Southern,21.48,6.45,409.48,1.257,0.839,2.096,2.751,2341.19,68.5,10,12,1
2020-12-08 10:00:00,Eastern,29.8,7.05,478.04,1.402,0.962,2.364,2.735,2734.04,62.7,10,12,1
2020-12-08 10:00:00,Western,25.67,5.5,413.04,0.958,0.894,1.852,2.835,2898.1,68.0,10,12,1
2020-12-08 10:00:00,North-Eastern,23.74,5.25,509.7,1.225,1.046,2.271,2.911,2550.74,59.6,10,12,1
2020-12-08 11:00:00,Northern,21.95,5.81,542.24,1.15,1.083,2.234,2.916,2519.65,64.6,11,12,1
2020-12-08 11:00:00,Southern,25.42,4.99,461.74,1.232,0.979,2.211,2.902,2558.98,60.4,11,12,1
2020-12-08 11:00:00,Eastern,23.62,6.51,516.3,1.353,1.082,2.435,2.891,2682.25,64.5,11,12,1
2020-12-08 11:00:00,Western,18.92,5.98,495.44,1.122,0.914,2.036,2.909,2559.22,61.2,11,12,1
2020-12-08 11:00:00,North-Eastern,27.2,6.26,491.34,1.281,1.003,2.284,2.803,2512.87,52.2,11,12,1
2020-12-08 12:00:00,Northern,25.41,4.86,540.56,0.858,1.022,1.88,2.999,3260.36,54.9,12,12,1
2020-12-08 12:00:00,Southern,21.64,3.81,468.98,0.758,0.922,1.679,3.013,3014.17,52.1,12,12,1
2020-12-08 12:00:00,Eastern,19.55,6.45,530.61,1.044,1.043,2.086,2.893,2697.73,42.9,12,12,1
2020-12-08 12:00:00,Western,20.41,2.97,434.92,0.513,0.793,1.306,2.91,3638.75,44.1,12,12,1
2020-12-08 12:00:00,North-Eastern,17.64,4.26,410.93,0.764,0.899,1.663,3.042,3241.12,52.4,12,12,1
2020-12-08 13:00:00,Northern,21.47,4.77,467.04,1.029,0.907,1.936,2.996,2855.48,45.9,13,12,1
2020-12-08 13:00:00,Southern,19.2,4.61,552.75,1.001,1.063,2.064,2.986,2839.95,50.3,13,12,1
2020-12-08 13:00:00,Eastern,22.2,3.25,519.83,0.727,1.119,1.847,2.753,2844.77,49.9,13,12,1
2020-12-08 13:00:00,Western,21.3,1.98,495.74,0.28,1.019,1.299,3.178,3988.95,45.7,13,12,1
2020-12-08 13:00:00,North-Eastern,18.65,6.57,406.26,1.473,0.788,2.261,2.884,2414.38,37.9,13,12,1
2020-12-08 14:00:00,Northern,17.11,6.0,395.66,1.233,0.763,1.996,2.805,2756.34,32.2,14,12,1
2020-12-08 14:00:00,Southern,17.74,2.33,501.87,0.433,1.037,1.47,2.817,2859.83,38.4,14,12,1
2020-12-08 14:00:00,Eastern,16.08,4.18,449.84,0.676,0.897,1.572,2.787,3222.61,42.9,14,12,1
2020-12-08 14:00:00,Western,17.69,4.51,494.35,0.915,0.9,1.815,2.895,2882.9,33.1,14,12,1
2020-12-08 14:00:00,North-Eastern,17.39,3.06,512.25,0.466,1.078,1.543,2.924,3683.63,34.8,14,12,1
2020-12-08 15:00:00,Northern,18.2,7.61,369.0,1.5,0.793,2.293,2.587,2308.41,35.2,15,12,1
2020-12-08 15:00:00,Southern,16.66,3.95,356.91,0.787,0.662,1.449,2.665,3668.81,16.1,15,12,1
2020-12-08 15:00:00,Eastern,16.13,4.02,330.61,0.822,0.648,1.47,2.54,3067.32,28.6,15,12,1
2020-12-08 15:00:00,Western,16.07,6.73,375.94,1.38,0.712,2.092,2.75,2617.1,27.2,15,12,1
2020-12-08 15:00:00,North-Eastern,14.13,5.8,355.58,1.198,0.791,1.988,2.794,2638.66,32.5,15,12,1
2020-12-08 16:00:00,Northern,16.99,3.01,194.71,0.611,0.327,0.938,2.603,3739.68,18.0,16,12,1
2020-12-08 16:00:00,Southern,14.6,2.98,260.6,0.553,0.429,0.983,2.541,3785.94,24.9,16,12,1
2020-12-08 16:00:00,Eastern,11.82,3.5,304.2,0.733,0.573,1.306,2.638,3495.16,26.8,16,12,1
2020-12-08 16:00:00,Western,14.4,2.42,255.43,0.593,0.516,1.108,2.38,3797.1,30.3,16,12,1
2020-12-08 16:00:00,North-Eastern,11.19,2.38,243.26,0.366,0.476,0.842,2.588,3616.64,19.6,16,12,1
2020-12-08 17:00:00,Northern,16.46,0.56,105.02,0.019,0.3,0.318,2.463,4780.43,20.4,17,12,1
2020-12-08 17:00:00,Southern,15.9,1.81,175.83,0.448,0.288,0.735,2.475,3953.52,20.0,17,12,1
2020-12-08 17:00:00,Eastern,16.49,6.78,68.91,1.353,0.128,1.481,2.442,3402.3,16.2,17,12,1
2020-12-08 17:00:00,Western,14.88,0.0,114.7,0.003,0.178,0.181,2.273,5264.77,28.5,17,12,1
2020-12-08 17:00:00,North-Eastern,12.24,6.38,137.69,1.402,0.354,1.756,2.371,2411.43,11.7,17,12,1
2020-12-08 18:00:00,Northern,12.8,3.29,26.6,0.549,0.126,0.675,2.334,4441.96,15.1,18,12,1
2020-12-08 18:00:00,Southern,13.42,4.94,0.0,0.967,-0.039,0.928,2.235,3827.7,18.8,18,12,1
2020-12-08 18:00:00,Eastern,13.11,3.44,59.83,0.565,0.056,0.622,2.177,4264.66,11.8,18,12,1
2020-12-08 18:00:00,Western,13.92,3.49,0.0,0.67,0.104,0.774,2.069,3708.15,16.5,18,12,1
2020-12-08 18:00:00,North-Eastern,12.74,0.0,0.0,-0.094,0.037,0.0,2.423,5323.95,25.7,18,12,1
2020-12-08 19:00:00,Northern,14.0,3.09,0.0,0.606,0.044,0.65,2.016,3955.54,23.8,19,12,1
2020-12-08 19:00:00,Southern,9.39,0.0,0.0,-0.034,0.035,0.001,1.999,5185.03,22.9,19,12,1
2020-12-08 19:00:00,Eastern,17.01,0.72,0.0,0.247,-0.044,0.203,2.156,4903.92,24.1,19,12,1
2020-12-08 19:00:00,Western,12.6,4.73,0.0,0.889,0.077,0.966,1.955,3231.73,25.0,19,12,1
2020-12-08 19:00:00,North-Eastern,14.87,2.26,0.0,0.605,0.067,0.672,1.89,4057.12,16.2,19,12,1
2020-12-08 20:00:00,Northern,13.09,4.59,0.0,0.968,-0.104,0.864,1.794,3565.24,30.6,20,12,1
2020-12-08 20:00:00,Southern,14.66,3.8,0.0,0.762,-0.085,0.676,1.759,3997.24,20.9,20,12,1
2020-12-08 20:00:00,Eastern,11.08,2.71,0.0,0.54,-0.035,0.505,1.673,4168.01,32.0,20,12,1
2020-12-08 20:00:00,Western,10.43,3.82,0.0,0.704,-0.062,0.642,1.792,4068.64,16.4,20,12,1
2020-12-08 20:00:00,North-Eastern,11.25,4.54,0.0,0.76,-0.059,0.701,1.786,3909.85,22.1,20,12,1
2020-12-08 21:00:00,Northern,18.41,3.72,0.0,0.581,0.066,0.647,1.625,4040.24,28.3,21,12,1
2020-12-08 21:00:00,Southern,16.25,4.39,0.0,0.798,0.009,0.806,1.576,3203.05,25.0,21,12,1
2020-12-08 21:00:00,Eastern,15.48,3.61,0.0,0.901,0.038,0.939,1.725,3584.99,30.9,21,12,1
2020-12-08 21:00:00,Western,17.77,4.8,0.0,0.978,-0.043,0.935,1.764,3232.11,22.3,21,12,1
2020-12-08 21:00:00,North-Eastern,14.85,3.64,0.0,0.828,-0.007,0.82,1.711,3617.21,28.2,21,12,1
2020-12-08 22:00:00,Northern,15.36,2.69,0.0,0.414,0.031,0.445,1.565,3947.47,31.0,22,12,1
2020-12-08 22:00:00,Southern,20.94,4.06,0.0,0.767,0.052,0.819,1.516,3400.99,37.4,22,12,1
2020-12-08 22:00:00,Eastern,18.3,3.26,0.0,0.649,0.032,0.681,1.559,4045.8,47.8,22,12,1
2020-12-08 22:00:00,Western,20.74,3.16,0.0,0.793,-0.005,0.788,1.62,3619.41,36.6,22,12,1
2020-12-08 22:00:00,North-Eastern,16.8,3.74,0.0,0.685,0.077,0.762,1.506,3211.72,29.2,22,12,1
